client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954109.mp3	sí	3	0				es	Singleword Benchmark
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954114.mp3	Hey	3	0				es	Singleword Benchmark
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954165.mp3	tres	4	2				es	Singleword Benchmark
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954170.mp3	seis	3	1				es	Singleword Benchmark
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954171.mp3	nueve	3	0				es	Singleword Benchmark
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954172.mp3	cinco	5	1				es	Singleword Benchmark
30f50a5813e677dedc81751248a7315aafd3223df898af7047387db050c7b823b62256bb8bc6dcdacb7f4c24a49363e125c22e9091b4fb8bf21e5534a789f76a	common_voice_es_21954173.mp3	Firefox	4	2				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928321.mp3	uno	4	2				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928322.mp3	cero	5	3				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928323.mp3	Firefox	8	6				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928324.mp3	no	3	0				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928325.mp3	seis	5	0				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928331.mp3	dos	2	0				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928332.mp3	tres	4	2				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928333.mp3	ocho	2	0				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928334.mp3	Hey	4	0				es	Singleword Benchmark
319178929932e4d06758d3be3a2c2f362b74f01c4dbb9a6ffc2dd3af32391b34d55f696abb406f6b4ec6ebdf9c8fa4130bc135d6c91834c42aac3b8f9ddae333	common_voice_es_21928335.mp3	sí	3	1				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938013.mp3	dos	4	0				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938014.mp3	cero	3	0				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938015.mp3	ocho	4	0				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938017.mp3	Hey	4	1				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938019.mp3	cinco	5	0				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938048.mp3	cuatro	4	0				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938052.mp3	nueve	5	1				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938055.mp3	uno	4	0				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938057.mp3	Firefox	3	1				es	Singleword Benchmark
326c13c703480497efa7fc94799749f087d1f024a9d30966a0753fe1746aa02d802100f2a36135586fa94d38ea7d2da6decd0857193288a5d25724581c5a57df	common_voice_es_21938059.mp3	no	5	0				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967539.mp3	seis	4	0				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967541.mp3	tres	2	0				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967545.mp3	uno	4	1				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967550.mp3	Hey	3	1				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967552.mp3	ocho	2	0				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967580.mp3	sí	4	2				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967582.mp3	dos	5	1				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967584.mp3	siete	2	0				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967586.mp3	nueve	3	0				es	Singleword Benchmark
346f3a05e26538b91ff33522e51d0456c06a7dc8f8c6e6505abd372f22e0cffb39757a7b994d4f013195e7a4be4b1f00ad6657cd33c1f390526aff403098bc35	common_voice_es_21967587.mp3	cinco	4	1				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942669.mp3	cuatro	3	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942670.mp3	dos	2	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942671.mp3	no	3	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942672.mp3	uno	3	1				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942675.mp3	seis	4	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942704.mp3	tres	4	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942705.mp3	ocho	3	1				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942706.mp3	Hey	5	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942708.mp3	sí	6	0				es	Singleword Benchmark
3507f0b9e6ff2f99c12e08af5f53c2fa92c9c8e1073be3be20640e2e0c0ef31083db7aec1482a5cae5cb7e8bebf1969ffd06cb1f75042d32d7308e29938dfd50	common_voice_es_21942709.mp3	siete	3	0				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970371.mp3	siete	3	0				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970376.mp3	uno	5	2				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970379.mp3	nueve	5	3				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970382.mp3	sí	5	0				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970387.mp3	Firefox	3	0				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970549.mp3	no	4	1				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970551.mp3	seis	7	2				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970552.mp3	dos	3	0				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970553.mp3	cuatro	3	1				es	Singleword Benchmark
378e0a59fba8b0c8163aa420ae5514bb6860dba9a02ead32457e9eac737a720889a09202c9a9d5eb8ed5e9a9cb5a35c1199fd829e31c2c57e334fb1501501245	common_voice_es_21970554.mp3	tres	5	2				es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025590.mp3	seis	2	0	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025592.mp3	cero	4	2	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025597.mp3	cuatro	2	0	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025656.mp3	dos	3	0	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025659.mp3	sí	2	0	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025661.mp3	Firefox	2	1	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025664.mp3	cinco	2	1	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025707.mp3	no	2	0	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025710.mp3	siete	2	1	fifties	female	nortepeninsular	es	Singleword Benchmark
395256df45a671024ffd9d19e92e0ab975cbaa72acf6f39bd57f906fef564fe8614359b49c8712451f52d377d2749304bcfeefe13e470cffcf0295a9540b8a7e	common_voice_es_22025713.mp3	tres	3	2	fifties	female	nortepeninsular	es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938938.mp3	dos	2	0				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938939.mp3	tres	4	1				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938940.mp3	cuatro	5	0				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938941.mp3	uno	3	0				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938942.mp3	Hey	2	0				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938958.mp3	nueve	2	1				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938959.mp3	no	2	1				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938960.mp3	cinco	4	0				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938961.mp3	seis	3	0				es	Singleword Benchmark
3a388f189194ee7ea2038fef264ff74a96d4444431fdc82ac2adaa05d813e076b70d681d09ce73494009e6f237a4d1dca0811bdef7247b249f2e307e29463b01	common_voice_es_21938962.mp3	cero	7	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021934.mp3	cuatro	4	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021935.mp3	nueve	3	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021937.mp3	uno	3	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021938.mp3	seis	4	2				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021939.mp3	tres	3	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021991.mp3	cero	2	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021992.mp3	cinco	2	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021993.mp3	dos	4	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021994.mp3	Firefox	2	0				es	Singleword Benchmark
3a982ee24885ad2c6b7566eec884014450a91453bc686f0af2b6a408a98b2acb37a6f0a8b7f4c785475e6346587ed0fc6fc2e81a7f23a0812398643f22f31036	common_voice_es_22021995.mp3	no	5	3				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958212.mp3	cero	6	2				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958214.mp3	Hey	2	1				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958219.mp3	ocho	4	2				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958222.mp3	cuatro	2	0				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958226.mp3	sí	7	5				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958330.mp3	cinco	2	1				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958331.mp3	Firefox	5	4				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958332.mp3	uno	3	0				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958333.mp3	tres	4	0				es	Singleword Benchmark
3b3739584b8b8fbc36ef136f5f9682384a677ec7d004f70aba344a09256dcbe9bc54a0414095e5de9f59deb3271c4444ca91e61ddc699fe54f0c85b1dceba80e	common_voice_es_21958334.mp3	dos	5	2				es	Singleword Benchmark
3b6fc1c4bcb8fd1813e613b1121b9034cfae20d21c147e20d3da08093adf7d9355ee76c3066f757351e9a7f98c1d9aa234ab8e8f27d4b792f1c13d1b06d4f6a2	common_voice_es_22022594.mp3	sí	2	0	twenties	male	andino	es	Singleword Benchmark
3b6fc1c4bcb8fd1813e613b1121b9034cfae20d21c147e20d3da08093adf7d9355ee76c3066f757351e9a7f98c1d9aa234ab8e8f27d4b792f1c13d1b06d4f6a2	common_voice_es_22022596.mp3	siete	2	0	twenties	male	andino	es	Singleword Benchmark
3b6fc1c4bcb8fd1813e613b1121b9034cfae20d21c147e20d3da08093adf7d9355ee76c3066f757351e9a7f98c1d9aa234ab8e8f27d4b792f1c13d1b06d4f6a2	common_voice_es_22022598.mp3	cero	3	0	twenties	male	andino	es	Singleword Benchmark
3b6fc1c4bcb8fd1813e613b1121b9034cfae20d21c147e20d3da08093adf7d9355ee76c3066f757351e9a7f98c1d9aa234ab8e8f27d4b792f1c13d1b06d4f6a2	common_voice_es_22022599.mp3	no	3	0	twenties	male	andino	es	Singleword Benchmark
3b6fc1c4bcb8fd1813e613b1121b9034cfae20d21c147e20d3da08093adf7d9355ee76c3066f757351e9a7f98c1d9aa234ab8e8f27d4b792f1c13d1b06d4f6a2	common_voice_es_22022601.mp3	cuatro	2	0	twenties	male	andino	es	Singleword Benchmark
